Date,Player Name,Games Played,AB,Hits,RBI,HR,SB,Special,IP,Hits,Runs,SO,Big Plays,Special,Hitting Handedness,Pitching Handedness,Player Type,Capitan
1.11.20,Boo,1,3,2,0,0,0,0,9,12,4,9,0,0,,,Technique,0
1.11.20,Koopa,1,5,3,0,0,0,0,9,10,1,14,0,0,,,Balance,0
1.11.20,Grandpapa Toad,1,4,3,0,0,0,0,0,0,0,0,0,0,,,Technique,0
1.11.20,Bowser,1,3,2,1,0,0,1,0,0,0,0,0,0,,,Power,1
1.11.20,DK,1,4,2,1,0,0,1,0,0,0,0,0,0,,,Power,1
1.11.20,Mario,1,4,2,0,0,1,2,0,0,0,0,0,0,,,Balance,1
1.11.20,Yoshi,1,3,2,1,0,0,0,0,0,0,0,0,0,,,Speed,1
1.11.20,Birdo,1,4,1,0,0,0,1,0,0,0,0,1,0,,,Balance,1
1.11.20,Daisy,1,4,1,1,0,0,0,0,0,0,0,0,0,,,Balance,1
1.11.20,Flying Koopa,1,4,1,0,0,1,0,0,0,0,0,0,0,,,Technique,0
1.11.20,Hammer/Etc. Bro,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Power,0
1.11.20,King Boo,1,4,1,0,0,0,1,0,0,0,0,0,0,,,Power,0
1.11.20,Petey,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Power,0
1.11.20,Drybones,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
1.11.20,Luigi,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Balance,1
1.11.20,Magikoopa,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Technique,0
1.11.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
1.11.20,Mumbo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
1.11.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
1.11.20,Peach,1,4,0,0,0,0,1,0,0,0,0,0,0,,,Technique,1
1.11.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
1.11.20,Toad,1,5,0,1,0,0,0,0,0,0,0,0,0,,,Balance,0
1.11.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
1.11.20,Baby Bowser,,,,,,,,,,,,,,,,Power,1
1.11.20,Baby Luigi,,,,,,,,,,,,,,,,Speed,0
1.11.20,Baby Mario,,,,,,,,,,,,,,,,Speed,0
1.11.20,Diddy Kong,,,,,,,,,,,,,,,,Speed,1
1.11.20,Flying Goomba,,,,,,,,,,,,,,,,Speed,0
1.11.20,Goomba,,,,,,,,,,,,,,,,Balance,0
1.11.20,Toadette,,,,,,,,,,,,,,,,Speed,0
1.11.20,Waluigi,,,,,,,,,,,,,,,,Technique,1
1.19.20,Koopa,1,4,1,1,0,0,0,8,13,7,5,0,0,,,Balance,0
1.19.20,Boo,1,4,2,1,0,0,0,9,6,1,4,0,0,,,Technique,0
1.19.20,Birdo,1,4,2,0,0,0,2,0,0,0,0,0,0,,,Balance,1
1.19.20,Daisy,1,3,2,2,0,1,1,0,0,0,0,0,1,,,Balance,1
1.19.20,Bowser,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Power,1
1.19.20,Drybones,1,3,1,0,0,0,0,0,0,0,0,0,0,,,Technique,0
1.19.20,Flying Koopa,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Technique,0
1.19.20,Grandpapa Toad,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Technique,0
1.19.20,Luigi,1,4,1,0,0,0,0,0,0,0,0,0,1,,,Balance,1
1.19.20,Magikoopa,1,3,1,0,0,0,0,0,0,0,0,0,0,,,Technique,0
1.19.20,Mario,1,4,1,0,0,0,0,0,0,0,0,0,2,,,Balance,1
1.19.20,Petey,1,4,1,1,0,0,0,0,0,0,0,0,0,,,Power,0
1.19.20,Yoshi,1,4,1,0,0,0,0,0,0,0,0,0,2,,,Speed,1
1.19.20,DK,1,3,0,0,0,0,1,0,0,0,0,0,0,,,Power,1
1.19.20,Hammer/Etc. Bro,1,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
1.19.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
1.19.20,Mumbo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,0
1.19.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,0
1.19.20,Peach,1,4,0,0,0,0,2,0,0,0,0,0,0,,,Technique,1
1.19.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,0
1.19.20,Toad,0,0,0,0,0,0,0,0,0,0,0,0,1,,,Balance,0
1.19.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,1
1.19.20,Monty,1,4,1,1,1,0,0,,,,,,,,,Speed,0
1.19.20,Baby Bowser,,,,,,,,,,,,,,,,Power,1
1.19.20,Baby Luigi,,,,,,,,,,,,,,,,Speed,0
1.19.20,Baby Mario,,,,,,,,,,,,,,,,Speed,0
1.19.20,Diddy Kong,,,,,,,,,,,,,,,,Speed,1
1.19.20,Flying Goomba,,,,,,,,,,,,,,,,Speed,0
1.19.20,Goomba,,,,,,,,,,,,,,,,Balance,0
1.19.20,Toadette,,,,,,,,,,,,,,,,Speed,0
1.19.20,Waluigi,,,,,,,,,,,,,,,,Technique,1
10.10.20,Koopa,1,5,2,1,0,0,0,9,14,7,6,0,0,,,Balance,
10.10.20,Boo,1,5,4,0,0,0,0,1.33,7,2,2,0,0,,,Technique,
10.10.20,Waluigi,1,5,3,0,0,0,0,7.33,7,1,6,0,1,,,Technique,
10.10.20,Flying Koopa,1,5,1,0,0,0,0,1,2,0,0,0,0,,,Technique,
10.10.20,Grandpapa Toad,1,5,4,0,0,0,0,0,0,0,0,1,0,,,Technique,
10.10.20,Birdo,1,5,3,2,0,0,0,0,0,0,0,0,0,,,Balance,
10.10.20,Petey,1,4,2,2,1,0,0,0,0,0,0,1,0,,,Power,
10.10.20,Hammer/Etc. Bro,1,5,2,1,0,0,0,0,0,0,0,0,0,,,Power,
10.10.20,Peach,1,5,2,1,0,0,0,0,0,0,0,0,0,,,Technique,
10.10.20,Toad,1,4,2,0,0,0,0,0,0,0,0,1,0,,,Balance,
10.10.20,Bowser,1,5,1,0,0,0,0,0,0,0,0,0,0,,,Power,
10.10.20,Daisy,1,3,1,0,0,0,1,0,0,0,0,0,0,,,Balance,
10.10.20,Luigi,1,5,1,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.10.20,Mumbo,1,5,1,1,0,0,0,0,0,0,0,0,0,,,Power,
10.10.20,Yoshi,1,4,1,0,0,0,1,0,0,0,0,2,0,,,Speed,
10.10.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.10.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.10.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.10.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.10.20,DK,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.10.20,Drybones,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.10.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.10.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.10.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.10.20,Magikoopa,1,4,0,0,0,0,0,0,0,0,0,0,1,,,Technique,
10.10.20,Mario,1,4,0,2,0,0,1,0.33,0,0,1,0,3,,,Balance,
10.10.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.10.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.10.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.10.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.10.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.11.20,Waluigi,1,3,0,0,0,0,0,9,11,1,10,0,0,,,Technique,
10.11.20,Koopa,1,4,1,0,0,0,0,9,10,5,7,0,0,,,Balance,
10.11.20,DK,1,4,3,0,0,1,1,0,0,0,0,0,0,,,Power,
10.11.20,Mario,1,3,3,0,0,0,1,0,0,0,0,0,0,,,Balance,
10.11.20,Birdo,1,4,2,3,0,0,2,0,0,0,0,0,0,,,Balance,
10.11.20,Bowser,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Power,
10.11.20,Toad,1,4,2,0,0,2,0,0,0,0,0,0,0,,,Balance,
10.11.20,Yoshi,1,3,2,0,0,0,0,0,0,0,0,1,0,,,Speed,
10.11.20,Boo,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.11.20,Daisy,1,3,1,1,0,0,0,0,0,0,0,0,0,,,Balance,
10.11.20,Drybones,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.11.20,Flying Koopa,1,4,1,1,0,0,0,0,0,0,0,0,0,,,Technique,
10.11.20,Grandpapa Toad,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.11.20,Peach,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.11.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.11.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.11.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.11.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.11.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.11.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.11.20,Hammer/Etc. Bro,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.11.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.11.20,Luigi,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.11.20,Magikoopa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.11.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.11.20,Mumbo,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.11.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.11.20,Petey,1,4,0,0,0,0,0,0,0,0,0,1,0,,,Power,
10.11.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.11.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.11.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.12.20,Diddy Kong,1,4,0,0,0,1,1,8.3,4,3,7,0,0,,,Speed,
10.12.20,DK,1,3,1,1,0,0,1,2.67,1,0,2,3,2,,,Power,
10.12.20,Mario,1,2,2,0,0,0,2,0,0,0,0,0,0,,,Balance,
10.12.20,Petey,1,4,1,2,1,0,0,0,0,0,0,0,0,,,Power,
10.12.20,Baby Bowser,1,3,1,0,0,0,0,0,0,0,0,1,0,,,Power,
10.12.20,Baby Luigi,1,3,1,0,0,1,1,7.3,0,0,0,0,0,,,Speed,
10.12.20,Bowser,1,3,1,1,0,0,1,0,0,0,0,0,0,,,Power,
10.12.20,Goomba,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.12.20,Monty,0,4,1,0,0,1,0,0,0,0,0,0,0,,,Speed,
10.12.20,Shy Guy,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.12.20,Baby Mario,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.12.20,Birdo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.12.20,Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.12.20,Daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.12.20,Drybones,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.12.20,Flying Goomba,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.12.20,Flying Koopa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.12.20,Grandpapa Toad,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.12.20,Hammer/Etc. Bro,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.12.20,King Boo,0,4,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.12.20,Koopa,1,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.12.20,Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.12.20,Magikoopa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.12.20,Mumbo,1,4,0,0,0,0,0,0,0,0,0,1,0,,,Power,
10.12.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.12.20,Peach,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.12.20,Toad,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.12.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.12.20,Waluigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.12.20,Wario,0,4,0,0,0,0,1,0,0,0,0,0,0,,,Power,
10.12.20,Yoshi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.14.20,Waluigi,1,4,2,0,0,0,0,9,14,9,4,0,0,,,Technique,
10.14.20,Boo,1,5,2,0,0,0,0,9,11,5,6,0,0,,,Technique,
10.14.20,Yoshi,1,4,4,0,0,0,1,0,0,0,0,0,0,,,Speed,
10.14.20,Mumbo,1,3,2,1,1,0,0,0,0,0,0,0,0,,,Power,
10.14.20,DK,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Power,
10.14.20,Grandpapa Toad,1,4,2,2,0,0,0,0,0,0,0,0,0,,,Technique,
10.14.20,Luigi,1,5,2,0,0,0,0,0,0,0,0,1,0,,,Balance,
10.14.20,Peach,1,3,2,1,0,0,0,0,0,0,0,0,0,,,Technique,
10.14.20,Bowser,1,4,1,1,1,0,0,0,0,0,0,0,0,,,Power,
10.14.20,Birdo,1,4,1,1,0,0,0,0,0,0,0,1,0,,,Balance,
10.14.20,Flying Koopa,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.14.20,Hammer/Etc. Bro,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Power,
10.14.20,Mario,1,5,1,0,0,0,3,0,0,0,0,0,0,,,Balance,
10.14.20,Petey,1,5,1,2,0,0,0,0,0,0,0,0,0,,,Power,
10.14.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.14.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.14.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.14.20,Daisy,1,3,0,1,0,0,1,0,0,0,0,0,0,,,Balance,
10.14.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.14.20,Drybones,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.14.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.14.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.14.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.14.20,Koopa,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.14.20,Magikoopa,1,0,0,0,0,0,0,0,0,0,0,1,0,,,Technique,
10.14.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.14.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.14.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.14.20,Toad,1,5,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.14.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.14.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.16.20,Waluigi,1,3,2,0,0,2,0,9,12,4,6,0,0,,,Technique,
10.16.20,Koopa,1,4,2,1,1,0,0,9,10,1,7,0,0,,,Balance,
10.16.20,Boo,1,4,3,0,0,1,0,0,0,0,0,0,0,,,Technique,
10.16.20,DK,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Power,
10.16.20,Grandpapa Toad,1,5,2,0,0,0,0,0,0,0,0,1,0,,,Technique,
10.16.20,Luigi,1,4,2,0,0,1,0,0,0,0,0,0,0,,,Balance,
10.16.20,Mumbo,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Power,
10.16.20,Toad,1,5,2,1,0,0,0,0,0,0,0,0,0,,,Balance,
10.16.20,Bowser,1,4,1,1,0,0,1,0,0,0,0,0,0,,,Power,
10.16.20,Drybones,1,4,1,1,0,0,0,0,0,0,0,0,0,,,Technique,
10.16.20,Flying Koopa,1,4,1,0,0,0,0,0,0,0,0,1,0,,,Technique,
10.16.20,Mario,1,4,1,0,0,0,2,0,0,0,0,0,0,,,Balance,
10.16.20,Petey,1,4,1,0,0,0,0,0,0,0,0,1,0,,,Power,
10.16.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.16.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.16.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.16.20,Birdo,1,4,0,1,0,0,1,0,0,0,0,0,0,,,Balance,
10.16.20,Daisy,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.16.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.16.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.16.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.16.20,Hammer/Etc. Bro,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.16.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.16.20,Magikoopa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.16.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.16.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.16.20,Peach,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.16.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.16.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.16.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.16.20,Yoshi,1,3,0,0,0,0,0,0,0,0,0,1,0,,,Speed,
10.18.20,Boo,1,6,4,2,0,1,0,10,15,6,6,0,0,,,Technique,
10.18.20,Koopa,1,6,3,4,0,0,0,8.67,14,5,3,1,0,,,Balance,
10.18.20,Waluigi,1,5,1,1,0,1,1,1,4,3,1,0,0,,,Technique,
10.18.20,Mario,1,5,2,1,0,0,3,1.33,1,0,0,1,3,,,Balance,
10.18.20,Toad,1,6,5,1,0,0,0,0,0,0,0,1,0,,,Balance,
10.18.20,Bowser,1,3,3,2,0,0,0,0,0,0,0,0,0,,,Power,
10.18.20,Daisy,1,5,3,0,0,0,2,0,0,0,0,1,0,,,Balance,
10.18.20,DK,1,5,3,0,0,1,0,0,0,0,0,0,0,,,Power,
10.18.20,Hammer/Etc. Bro,1,6,3,1,0,0,0,0,0,0,0,0,0,,,Power,
10.18.20,Grandpapa Toad,1,5,2,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.18.20,Yoshi,1,5,2,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.18.20,Birdo,1,6,1,0,0,0,1,0,0,0,0,3,0,,,Balance,
10.18.20,Flying Koopa,1,6,1,2,0,0,0,0,0,0,0,0,0,,,Technique,
10.18.20,Luigi,1,5,1,0,0,0,1,0,0,0,0,0,0,,,Balance,
10.18.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.18.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.18.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.18.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.18.20,Drybones,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.18.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.18.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.18.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.18.20,Magikoopa,1,5,0,0,0,0,0,0,0,0,0,1,0,,,Technique,
10.18.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.18.20,Mumbo,1,5,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.18.20,Noki,1,5,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.18.20,Peach,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.18.20,Petey,1,5,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.18.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.18.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.18.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.19.20,Boo,1,4,1,0,0,0,0,9,10,3,8,0,2,,,Technique,
10.19.20,Koopa,1,3,2,0,0,0,0,9,9,2,6,0,0,,,Balance,
10.19.20,Yoshi,1,4,3,0,0,1,1,0,0,0,0,0,0,,,Speed,
10.19.20,DK,1,4,2,1,0,0,2,0,0,0,0,0,0,,,Power,
10.19.20,Grandpapa Toad,1,4,2,0,0,1,0,0,0,0,0,0,0,,,Technique,
10.19.20,Petey,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Power,
10.19.20,Toad,1,3,2,1,0,0,0,0,0,0,0,0,0,,,Balance,
10.19.20,Hammer/Etc. Bro,1,4,1,1,1,0,0,0,0,0,0,0,0,,,Power,
10.19.20,Bowser,1,4,1,0,0,0,1,0,0,0,0,1,0,,,Power,
10.19.20,Drybones,1,3,1,1,0,0,0,0,0,0,0,0,0,,,Technique,
10.19.20,Flying Koopa,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.19.20,Mario,1,4,1,1,0,0,1,0,0,0,0,0,0,,,Balance,
10.19.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.19.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.19.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.19.20,Birdo,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.19.20,Daisy,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.19.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.19.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.19.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.19.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.19.20,Luigi,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.19.20,Magikoopa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.19.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.19.20,Mumbo,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.19.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.19.20,Peach,1,3,0,0,0,0,0,0,0,0,0,1,0,,,Technique,
10.19.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.19.20,Toadette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.19.20,Waluigi,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.19.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.21.20,Koopa,1,5,2,0,0,0,0,9,14,6,3,0,0,,,Balance,
10.21.20,Waluigi,1,3,2,1,0,0,1,4,10,4,6,1,0,,,Technique,
10.21.20,Boo,1,5,1,1,0,0,0,5,7,3,3,0,0,,,Technique,
10.21.20,Grandpapa Toad,1,5,3,2,0,0,0,0,0,0,0,0,0,,,Technique,
10.21.20,Petey,1,4,3,0,0,1,0,0,0,0,0,0,0,,,Power,
10.21.20,Yoshi,1,5,3,1,0,1,2,0,0,0,0,0,0,,,Speed,
10.21.20,Drybones,1,4,2,1,0,0,0,0,0,0,0,0,0,,,Technique,
10.21.20,Flying Koopa,1,4,2,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.21.20,Luigi,1,4,2,2,0,1,0,0,0,0,0,0,0,,,Balance,
10.21.20,Mario,1,4,2,4,0,0,2,0,0,0,0,1,0,,,Balance,
10.21.20,Toad,1,5,2,0,0,0,0,0,0,0,0,2,0,,,Balance,
10.21.20,Birdo,1,5,1,0,0,0,1,0,0,0,0,0,0,,,Balance,
10.21.20,Bowser,1,4,1,0,0,0,0,0,0,0,0,1,0,,,Power,
10.21.20,Daisy,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.21.20,DK,1,5,1,0,0,0,0,0,0,0,0,1,0,,,Power,
10.21.20,Hammer/Etc. Bro,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Power,
10.21.20,Peach,1,4,1,1,0,0,0,0,0,0,0,1,0,,,Technique,
10.21.20,Toadette,1,4,1,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.21.20,Baby Bowser,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.21.20,Baby Luigi,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.21.20,Baby Mario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.21.20,Diddy Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.21.20,Flying Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.21.20,Goomba,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.21.20,King Boo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.21.20,Magikoopa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Technique,
10.21.20,Monty,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.21.20,Mumbo,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.21.20,Noki,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Speed,
10.21.20,Shy Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Balance,
10.21.20,Wario,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Power,
10.23.20,Koopa,1,3,0,0,0,0,0,8,13,3,4,0,0,,,Balance,
10.23.20,Boo,1,4,2,1,0,0,0,9,12,1,5,0,0,,,Technique,
10.23.20,Birdo,1,4,3,0,0,1,2,0,0,0,0,4,0,,,Balance,
10.23.20,Flying Koopa,1,4,3,0,0,0,0,0,0,0,0,0,0,,,Technique,
